lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,40DN1,40DN2,40DN3,40DN4,40DN5,5DN1,5DN2,5DN3,5DN4,5DN5,SolventBlank1
TAG(56:4)_FA 16:0,-0.047457753989318716,7.064922888088714,0.04220969263246843,0.8372205777465453,0.9993182725636095,928.8 -> 655.8,TAG1,63440.564819336,63386.383972162,67190.56506348,67283.625122093,63454.74462893,58722.62420654,63765.464355468,63327.724609384,63391.304565418,67431.844726551,36911.2828865173
TAG(56:4)_FA 16:1,0.20419058380580488,7.0046232364075856,0.7807693894433214,0.37690593640796605,0.9993182725636095,928.8 -> 657.8,TAG1,74144.384094285,66295.9641113,75440.365661551,61416.864318834,64921.544250516,52784.603942847,54171.244140623,60016.744140614,59430.004272464,54180.163513157,32944.3221473473
TAG(56:4)_FA 18:0,0.17320683275221063,6.9501376941664645,0.5619253402258835,0.45348553230273775,0.9993182725636095,928.8 -> 627.8,TAG1,88256.986206079,59125.464050297,58896.723510732,59259.644775388,59701.284240728,50379.963806136,56078.643554671,53444.683837891,58383.424621569,54631.064147962,32154.7420997508
TAG(56:4)_FA 18:1,0.08605753202374525,7.61580961116704,0.13879332409146627,0.709483570308349,0.9993182725636095,928.8 -> 629.8,TAG2,103941.827209479,99882.446594207,102676.66735839,114177.808868411,113434.768615741,97551.38720703,88000.566131595,93377.746673602,110529.20831301001,86708.366210921,25256.4016532802
TAG(56:4)_FA 18:2,0.04474496090503714,8.53369136473619,0.037528156261032564,0.8463936798978796,0.9993182725636095,928.8 -> 631.8,TAG2,184021.893554679,197987.376220737,188722.99316404,201442.574829085,222982.25781248,189482.654174793,177977.730407737,170103.632263162,209581.57476805,166040.711730974,47876.1035575622
TAG(56:4)_FA 20:4,0.016545270254183682,11.156547766671197,0.005131699213961838,0.9428916858001752,0.9993182725636095,928.8 -> 607.8,TAG2,1143474.37695341,1231539.28613281,1131927.5097652,1305547.5068359,1400201.7656248,1189796.94238292,1150509.8017579,1110081.18115215,1345328.8320313,1020887.45019534,178854.712318477
TAG(56:5)_FA 16:0,-0.08176534751887282,6.9436221299667755,0.12528153256602081,0.7233753701672213,0.9993182725636095,926.8 -> 653.8,TAG1,60502.944152824,53852.943420388,58903.164001473,61003.584777812,56106.003478997,55873.443542473,61280.244201637,54480.383605915,58781.06445315,59937.824218741,37712.3029365543
TAG(56:5)_FA 16:1,-0.020535524344053507,7.092328677554293,0.007903617042302358,0.9291595641624273,0.9993182725636095,926.8 -> 655.8,TAG1,61925.404052739,66817.764404313,62163.724792481,70006.545166023,68518.404785171,56803.284301757,63701.60449216,66225.16479493,66629.324462886,62264.644348169,41472.7828445316
TAG(56:5)_FA 18:0,-0.014157191095148541,6.630062033661187,0.0037560599612334045,0.951130880386265,0.9993182725636095,926.8 -> 625.8,TAG1,49218.283386205,45187.083129893,49183.603637717,47950.103332484,49911.14367676,41785.322814923,48650.86346436,43821.403320299,51433.943695037,44961.683410638,28556.1417312576
TAG(56:5)_FA 18:1,0.19237002605314196,7.187701467902858,0.6930820271207949,0.40511804327568385,0.9993182725636095,926.8 -> 627.796,TAG2,106874.56756589,73523.724975589,73458.20495606,75290.445312477,78193.02520754,73160.304809556,62937.644592277,66624.90444945,76313.88464357,58799.823944099,21379.5215415948
TAG(56:5)_FA 18:2,0.10323283729298102,7.574383456928336,0.19970849837534388,0.6549562406677352,0.9993182725636095,926.8 -> 629.8,TAG2,102472.287170392,100939.107543967,101771.90747066,105719.807189932,112757.70715333,91882.92681885,87175.466186516,94635.02590941,106320.708251907,81365.585754381,23262.4217224134
TAG(56:5)_FA 20:0,-0.033653938187046574,6.426980828065089,0.02122421149567799,0.8841698132828092,0.9993182725636095,926.8 -> 597.8,TAG2,41662.783142105,42258.482696524,49541.183258038,42253.463439949,47570.903167689,38867.022979724,42157.822662334,41387.842987055,52570.403808596,41191.222900406,12469.1007804822
TAG(56:5)_FA 20:4,0.03731138856783109,12.081421267161028,0.026096914923982806,0.8716638601223506,0.9993182725636095,926.8 -> 605.8,TAG2,2175275.9326177,2428156.80309992,2024128.70703136,2500904.37329114,2663757.22436476,2284318.52880849,2098640.68969725,2064127.28503421,2399276.16748057,2024520.33862345,410108.490219102
TAG(56:6)_FA 16:0,-0.08513326383797958,7.778798828518385,0.13582957669225945,0.712462690419841,0.9993182725636095,924.8 -> 651.8,TAG1,99023.60699456,106141.68676761,108469.528442348,111255.42797853,107073.327514667,100993.4470215,107158.20751951,106891.78674314,111746.28784177,106151.38806153,55226.0236091643
TAG(56:6)_FA 16:1,-0.17132446971744247,6.983424103307621,0.5497861683620897,0.45840507878014003,0.9993182725636095,924.8 -> 653.8,TAG1,55724.744506848,54750.424133314,62408.284057628,62407.404846209,54829.86413574,55976.623840324,61939.36407472,64286.924743666,62236.36437984,63834.08459471,37882.7828331022
TAG(56:6)_FA 18:0,-0.10400085861611816,7.2605827495990916,0.2026798505867191,0.6525663879525133,0.9993182725636095,924.8 -> 623.8,TAG1,74895.005249024,68320.365539571,70704.42480468,70993.125305177,80036.266174302,63182.024658205,80877.325805679,84470.12597654,67506.48461912,74290.98486325,41721.5230979682
TAG(56:6)_FA 18:1,0.013397846786187946,6.555843314311795,0.003363945244018396,0.9537490045258005,0.9993182725636095,924.8 -> 625.8,TAG2,45323.323333723,43617.382720948,54812.923889141,45846.062896749,54802.624084479,46685.963378875,43412.162780737,42702.163024891,55399.524108862,41061.722686766,16667.6011733979
TAG(56:6)_FA 20:0,0.1446169189780666,6.576328404262912,0.39177880638143847,0.531365864584861,0.9993182725636095,924.8 -> 595.8,TAG2,49069.503417938,51133.204040518,54792.52410887,53544.963928222,55333.443695061,46194.24340821,42012.122985816,43297.983047461,50240.883422865,43834.203094466,13222.0210266179
TAG(56:6)_FA 20:4,0.07053969332140128,12.482577562654084,0.09327022119396133,0.7600601987233055,0.9993182725636095,924.8 -> 603.8,TAG2,3196661.73779497,3188579.27295014,2759458.2187515,3180636.25488325,3450026.61035209,2927427.83178659,2722405.86010723,2766219.85376215,3189911.91015815,2610108.84741036,518109.13766114
TAG(56:7)_FA 16:1,-0.07811560086117043,7.820365690559669,0.11436244299125065,0.7352311890986066,0.9993182725636095,922.8 -> 651.8,TAG1,135775.16735838,94544.50634767,106432.887573288,107058.38781738,107723.107849132,101937.5070801,116809.74804684,107513.64733887,116546.70788574,108188.28771972,53959.5840110602
TAG(56:7)_FA 18:0,-0.05475779198772592,8.783900185355268,0.056202586447852754,0.8126018285398708,0.9993182725636095,922.8 -> 621.8,TAG1,200102.61376947,219658.39526364,200272.17333984,231133.11621102,239391.0366211,215531.855835,215273.33447262,210925.29455571,217935.63647462,210616.395752,101143.126575444
TAG(56:7)_FA 18:1,0.03754484330658364,7.215953454772967,0.026419340856477902,0.8708804154107467,0.9993182725636095,922.8 -> 623.8,TAG2,75369.906127969,75802.605163566,77307.465332,75545.425506573,92123.446777314,72209.244750958,73360.405517585,72910.225067142,78480.645507802,68132.124603267,20825.6216697712
TAG(56:7)_FA 18:2,0.04847466817810655,6.577201817553705,0.04403452438077693,0.8337893932167902,0.9993182725636095,922.8 -> 625.8,TAG2,47631.483215335,48698.063781731,53371.14385989,47200.523193354,56957.124267574,47258.683410636,47913.98358154,41412.302917486,54561.244018551,41385.222808844,14661.3810501079
TAG(56:7)_FA 20:0,0.020156442855084628,8.141243642939505,0.007615530897055578,0.9304592767829418,0.9993182725636095,922.8 -> 593.8,TAG2,137052.73120118,147788.57019045,147137.6109619,153146.87072753,174838.37158206,150182.99133303,135140.149658214,136194.351013187,163542.65087894,124458.87005615,29800.3222007772
TAG(56:7)_FA 20:4,0.10845027298708364,10.005781435472203,0.22042863069805207,0.6387135172123362,0.9993182725636095,922.8 -> 601.8,TAG2,596446.82128896,562475.39880363,494496.56933587,577471.60229502,632951.84375025,512205.91821277,506309.77563471,478092.71484378,575375.37792978,444790.0531006,97610.2864341495
TAG(56:8)_FA 16:0,-0.053747051990471806,11.47217802365153,0.05415029332289123,0.815992695066027,0.9993182725636095,920.8 -> 647.8,TAG1,1291929.25122044,1486913.74438502,1253119.39404271,1522756.23413081,1549851.35400382,1370891.63696318,1430089.76562481,1286646.34497095,1453023.89526385,1426185.80541989,591576.363185869
TAG(56:8)_FA 18:0,-0.07499698156301811,10.62417425583599,0.10542689347312262,0.7454118604273139,0.9993182725636095,920.8 -> 619.8,TAG1,681755.40917974,795224.67187467,689101.91040047,854020.20288058,849976.38110334,748356.89233416,762417.8757325,749985.0007324,822353.69091805,768288.45019531,368462.086517462
TAG(56:8)_FA 18:1,0.008183617340141414,8.908826839221181,0.0012554075788777652,0.9717354827172432,0.9993182725636095,920.8 -> 621.8,TAG2,233150.49694829,253149.777648961,237926.2963867,267828.77600118,295684.9796144,245246.13598634,230307.23498536,229464.774475008,280877.67895518,225647.196166889,51237.3835716132
TAG(56:8)_FA 18:2,0.033175813905843114,7.227842030911128,0.02062850996975385,0.8857955828015518,0.9993182725636095,920.8 -> 623.8,TAG2,77737.125122095,74574.105743395,78005.16528321,79053.665954606,88974.326416018,69348.404174793,77425.485961889,74019.585357714,77501.60559082,69910.424652116,21368.8015670749
TAG(56:8)_FA 20:0,0.03268430484810731,8.472355146917694,0.02002416914886851,0.8874696032615422,0.9993182725636095,920.8 -> 591.8,TAG2,171739.351379373,199101.914794908,178718.35253906,191760.192352301,220105.27673344,181384.871093754,172468.971923822,172604.351989736,200568.11560058,162152.631713875,36589.7226943859
TAG(56:8)_FA 20:4,0.08482776298599926,8.409245070291679,0.1348643479718703,0.7134408879961484,0.9993182725636095,920.8 -> 599.8,TAG2,191579.39648437,177184.55273433,177418.77319341,185648.61206057,204382.31542968,166011.41235351,175749.09228515,149188.851623537,207399.1135254,139280.95031741,35006.0027313231
TAG(58:0)_FA 16:0,0.04212369675304932,7.808689552957625,0.03325817529082542,0.8552937479264217,0.9993182725636095,964.9 -> 691.9,TAG1,99757.746643057,114341.14782711,111940.72778322,116896.00854494,132940.98999027,104605.887207028,105879.48779294,104233.74719238,111146.20800782,102683.667358381,49757.123558051
TAG(58:0)_FA 16:1,-0.038198385129532775,8.781335824245602,0.027350800480292037,0.8686442852551801,0.9993182725636095,964.9 -> 693.9,TAG1,192788.714050213,241722.596008225,158651.989959681,270581.618469372,317102.12152093,210084.015685939,256938.675598153,212530.195007524,233314.217590353,233939.677368025,29021.1218986539
TAG(58:0)_FA 18:1,0.05692261838435411,7.296035832676582,0.0607269679388196,0.8053506056963736,0.9993182725636095,964.9 -> 665.9,TAG2,81988.866088889,75165.846130398,91514.626647898,85496.006072996,95387.286926273,74013.1650581173,92628.0059852843,71176.24560546,88020.846313493,65895.464233409,15558.7410926822
TAG(58:0)_FA 18:2,0.11476216682445235,6.0691467997503334,0.24672278009870752,0.6193921808854091,0.9993182725636095,964.9 -> 667.9,TAG2,29978.181854247,34160.362487811,44911.183135995,32099.341979991,42061.48318479,30535.2624015665,29576.8222274776,31991.942153913,36641.322784406,31056.122238165,9860.0806846628
TAG(58:0)_FA 20:0,0.05894257627430091,7.594887425607574,0.06511526448002769,0.798586450270373,0.9993182725636095,964.9 -> 635.9,TAG2,100697.367736821,96391.186279295,100470.42687989,107862.68652343,120181.68798829,93519.3860664116,92171.94702148,91113.546874983,114841.80847169,86202.865661593,21628.2415771504
TAG(58:1)_FA 16:0,0.06579344624953122,7.64148475696081,0.0811296690741301,0.7757723156685284,0.9993182725636095,962.9 -> 689.9,TAG1,94167.126770039,92680.247131342,101193.167785629,100955.56628418,117777.04858401,89559.406372064,90980.606628411,86421.966003414,98480.36706545,92199.906616199,52343.5637130404
TAG(58:1)_FA 16:1,0.03288425111984844,7.835399040150811,0.020268827541997325,0.8867888375539812,0.9993182725636095,962.9 -> 691.9,TAG1,106633.90783691,111840.24731447,110929.56848141,123118.76892092,133137.70849611,103145.32727053,109552.92761234,110110.50805668,116371.10791018,102163.14648438,49838.1435241756
TAG(58:1)_FA 18:0,0.09733263609946011,8.599864563506088,0.17755031002889154,0.673486972704457,0.9993182725636095,962.9 -> 661.9,TAG1,181857.9741211,207379.71362303,187719.3532715,222284.09521481,228548.13732917,173935.07299805,193323.31323246,179876.67199707,184751.05273436,176225.81262207,76168.9849243038
TAG(58:1)_FA 18:1,-0.12458010280580996,10.751373457074402,0.29085511231824057,0.589673074653234,0.9993182725636095,962.9 -> 663.9,TAG2,921307.32128897,691922.86865233,946449.57446294,997627.13647508,1014813.85205061,850821.401214642,1419839.32482915,777932.62060561,1001234.53002934,697366.77758832,38868.0426330548
TAG(58:1)_FA 18:2,0.08842474361766572,7.295643688409203,0.1465275063367244,0.7018761331217448,0.9993182725636095,962.9 -> 665.9,TAG2,81340.125610359,78481.025329613,92547.00564574,83020.406188958,96294.226806633,74234.7252693143,90049.786560087,72079.445312506,85137.985656739,63578.804565416,17481.8011779728
TAG(58:1)_FA 20:0,0.08174726200266223,7.64040249188156,0.12524052488214465,0.7234187879093096,0.9993182725636095,962.9 -> 633.9,TAG2,104108.987731927,103767.807342523,104707.16809085,109646.568145742,122025.00866702,99681.5468597401,98557.287033061,93746.446228013,109088.8479004,85940.42593383,24312.7417526219
TAG(58:10)_FA 16:1,-0.05629153162026636,7.543409837439985,0.05938899057201752,0.8074642848514161,0.9993182725636095,944.8 -> 673.8,TAG1,84382.22558594,96514.426696779,89816.647583,94259.286193832,89326.866027838,92955.446899432,92366.52636721,83883.026061981,92446.36657712,84868.265808094,48855.0635490172
TAG(58:10)_FA 18:0,0.16100019245883537,6.824259356987443,0.4855419868613353,0.4859226903118075,0.9993182725636095,944.8 -> 643.8,TAG1,54437.883697488,59034.604125986,58923.744262693,59655.084106429,65673.265136719,48180.783569298,49256.503234839,49792.763671866,51382.664123528,52694.123718267,29132.9621467627
TAG(58:10)_FA 18:1,0.012509132508604042,8.224613154734882,0.0029331274304809085,0.9568089997519142,0.9993182725636095,944.8 -> 645.8,TAG2,143359.970642091,162355.090454107,150262.7697754,158215.690612832,177994.13159179,154111.41015623,141085.269241336,143544.230133074,166679.45220946,137344.530029303,40561.4027595586
TAG(58:10)_FA 18:2,-0.01217455547358714,11.19622842554198,0.0027785663260146976,0.9579612916788823,0.9993182725636095,944.8 -> 647.8,TAG2,1162388.59826636,1330919.17633066,1097696.59716792,1306772.81115703,1382851.95605501,1243562.38940432,1203751.11047386,1157092.90515168,1300366.55908195,1088206.34063735,219505.936378546
TAG(58:10)_FA 20:0,0.04711429809351833,6.854794780214986,0.04160020609378989,0.8383837524070415,0.9993182725636095,944.8 -> 615.8,TAG2,59569.003845233,58611.403625475,66378.024169902,63139.444152834,63505.38482665,58096.544372558,53888.544128418,56998.763702395,65088.96447753,50896.603515614,14864.7210388125
TAG(58:10)_FA 20:4,0.07673068331332288,6.753204664989465,0.11032823673394887,0.7397707520122896,0.9993182725636095,944.8 -> 623.8,TAG2,56353.024475105,54550.604309068,58146.843688979,58533.804382306,61958.984497048,51857.423583995,54158.983764641,53178.543457061,56137.02380368,44633.843109118,16529.6212844846
TAG(58:2)_FA 16:0,0.20802029686726217,7.0051043350288325,0.8103098446472359,0.36802866089081143,0.9993182725636095,960.9 -> 687.9,TAG1,71380.725158672,56195.243469237,112610.708251965,52946.88372804,56479.523559536,55331.223937972,53729.143737799,54791.643920888,61346.944519024,60199.924377415,27974.782051071
TAG(58:2)_FA 16:1,0.12930076903890408,7.6493589691298896,0.3132631159704716,0.5756846759701345,0.9993182725636095,960.9 -> 689.9,TAG1,98316.906433125,95964.906616212,106004.008361828,106864.22778321,113558.84814454,85837.086364719,92260.527343749,91519.306640645,89464.68615723,90570.246154765,52520.5033683569
TAG(58:2)_FA 18:0,0.007190714420694887,7.164582417905707,9.691002934459902e-4,0.9751655650696249,0.9993182725636095,960.9 -> 659.9,TAG1,66332.264770526,69956.805175788,69748.445129371,72174.145019524,78916.56542968,64005.744201663,68073.545471171,68417.764892589,69804.60510253,65478.284484849,37498.5429839945
TAG(58:2)_FA 18:1,0.13624792309073694,8.464928527368219,0.34784315581183023,0.555336613879209,0.9993182725636095,960.9 -> 661.9,TAG2,178829.95263673,189917.53417968,191120.73266602,202070.47387696,227912.65698243,169941.312011729,167159.77172852,160170.09112547,196037.51367186,158966.191894537,36648.5024185119
TAG(58:2)_FA 18:2,-0.11239842772485725,10.697859049553456,0.23676887690317017,0.6265496043773833,0.9993182725636095,960.9 -> 663.9,TAG2,887705.43017597,659374.14379893,950196.35766588,921104.25512683,1005374.76733351,774879.36017977,1367377.43090814,765327.79528799,979245.62914964,667652.58837882,38653.643054964
TAG(58:2)_FA 20:0,0.08879685376465976,7.319359367792505,0.1477635635826572,0.7006818042855624,0.9993182725636095,960.9 -> 631.9,TAG2,82831.36523439,82645.04595946,86717.06677247,84494.72619631,102361.1072998,77758.505706779,74466.505615261,71308.545166023,89734.48669434,77147.765502917,17591.5612983717
TAG(58:3)_FA 16:0,-0.11372458142183399,8.929918726392698,0.24237717889627675,0.6224944383289408,0.9993182725636095,958.9 -> 685.9,TAG1,465793.194763088,204302.234802186,265819.15771496,171884.812744166,164206.912658774,252721.918090915,233313.776000961,294519.48071289,228455.47595222,289336.561584454,32422.4222106891
